,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCREEN,,,,REPORT,,,,,DATA LAST UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unsaved,,,,Unsaved Screening Default,,,,,Asia                Europe            Americas,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4/26/16            4/26/16            4/26/16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Symbol,Country,Market Capitalization (bil) [USD],Price Return - Absolute 01 Week,Price Return - Absolute 02 Weeks,Price Return - Absolute 04 Weeks,Price Return - Absolute 13 Weeks,Price Return - Absolute 26 Weeks,Price Return - Absolute 3 Weeks,Price Return - Absolute 39 Weeks,Price Return - Absolute 52 Weeks,Price Return - Absolute Year to Date,"Price, Current [Local]",Warranted Default Price [Local],"Price, % 52 week High","Price, % Change to 26 Week High","Price, % Change to 26 Week Low","Price, % Change to 52 Week High","Price, % Change to 52 Week Low",Price / Earnings Ratio - FY1,Price / Earnings Ratio - FY2,Price / Earnings Ratio - LFY,Country (Domicile),Exchange Code,Industry Code - GICS Group,Industry Code - GICS Industry,Industry Code - GICS Sector,Industry Code - GICS Sub-Industry,Earnings Per Share - FY1 [Local],Earnings Per Share - FY2 [Local],Daily Volume Average (K shares),Price Return 2 Weeks Ago to 3 Weeks Ago,"Price, 52 Week High [Local]","Price, 52 Week Low [Local]",Price - Annual Closing [Local]
,CENOVUS ENERGY INC,CVE,USA,12.466,13.03,16.06,19.0,20.6,0.6,18.87,13.2,-20.77,17,14.96,21.80,21.18,6,30,27,30,-17.23,-63.19,23.33,CAN,NA (CAN),Energy,"Oil, Gas & Consumable Fuels",Energy,Integrated Oil & Gas,NA,NA,2544,2.4,18.98,10.47,12.65
,FAIRFAX FINANCIAL HOLDINGS,FRFHF,USA,12.451,0.00,1.53,3.2,11.1,15.0,0.61,14.6,2.18,21,560.49,375.79,0.00,0,19,0,22,14.92,15.46,19.90,CAN,Not Available,Insurance,Insurance,Financials,Multi-line Insurance,NA,NA,4,-0.9,560.49,435.22,471.00
,FAIRFAX FINANCIAL HOLDINGS,FFH.,CAN,12.431,-1.71,-1.59,-1.1,-0.7,9.8,-2.74,10.5,6.29,9,709.13,464.90,8.38,9,12,9,19,14.90,15.44,20.06,CAN,Not Available,Insurance,Insurance,Financials,Multi-line Insurance,NA,NA,32,-1.2,774.00,575.50,656.91
,VALEANT PHARMACEUTICALS INTL,VRX,USA,12.430,11.95,6.86,15.7,-59.4,-69.0,28.04,-85.7,-82.90,-68,36.23,110.13,85.93,215,26,611,26,3.53,4.14,52.61,CAN,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,23759,19.8,257.53,26.98,143.11
,CITIZENS FINANCIAL GROUP INC,CFG,USA,12.429,4.75,13.18,9.4,13.7,-2.5,10.63,-9.7,-7.63,-11,23.55,26.28,16.84,15,20,20,20,13.08,11.20,16.90,USA,NA (USA),Banks,Banks,Financials,Regional Banks,NA,NA,8959,-2.2,28.32,18.89,26.19
,CENOVUS ENERGY INC,CVE.,CAN,12.409,11.67,13.18,13.9,8.1,-3.2,15.90,9.9,-17.57,7,18.87,26.42,18.28,12,23,22,23,-17.15,-62.90,23.28,CAN,NA (USA),Energy,"Oil, Gas & Consumable Fuels",Energy,Integrated Oil & Gas,NA,NA,2344,2.4,23.09,14.51,17.46
,HUSKY ENERGY INC,HSE.,CAN,12.374,7.31,14.46,14.7,29.1,-16.0,16.00,-20.1,-35.21,22,15.93,29.91,40.91,19,24,69,24,-21.30,28.96,-3.62,CAN,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Integrated Oil & Gas,NA,NA,1754,1.3,26.96,12.13,14.31
,VALEANT PHARMACEUTICALS INTL,VRX.,CAN,12.373,10.42,3.90,10.6,-63.7,-70.2,24.68,-86.1,-82.20,-71,45.70,133.66,86.37,245,24,634,24,3.51,4.12,52.63,CAN,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,1151,20.0,335.32,34.93,166.33
,TRANSDIGM GROUP INC,TDG,USA,12.373,0.18,1.18,3.2,1.8,4.2,2.43,1.0,1.69,0,230.90,427.08,5.01,3,16,5,16,21.33,19.31,29.14,USA,Not Available,Capital Goods,Aerospace & Defense,Industrials,Aerospace & Defense,NA,NA,633,1.2,243.08,195.10,228.45
,MGM RESORTS INTERNATIONAL,MGM,USA,12.336,-2.72,-0.98,8.0,14.6,4.1,1.14,22.4,0.77,-2,21.84,15.10,8.39,9,18,9,18,33.09,21.41,-27.71,USA,Not Available,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,Casinos & Gaming,NA,NA,7865,2.1,23.84,17.88,22.72
,TWITTER INC,TWTR,USA,12.321,-1.99,3.48,8.3,-3.4,-43.1,7.82,-51.4,-66.10,-25,17.75,17.69,53.09,60,11,113,11,33.49,23.05,-29.29,USA,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,21883,4.2,37.84,15.72,23.14
,ALLIANCE DATA SYSTEMS CORP,ADS,USA,12.278,-4.09,-4.31,-2.7,-17.3,-30.4,-6.84,-24.9,-33.00,-26,201.68,458.25,33.50,48,9,50,9,12.04,10.68,31.04,USA,Not Available,Software & Services,IT Services,Information Technology,Data Processing & Outsourced Services,NA,NA,972,-2.6,303.30,182.65,276.57
,MARATHON OIL CORP,MRO,USA,12.241,10.22,21.73,39.4,59.0,-21.6,35.80,-33.0,-52.72,3,14.44,30.55,53.07,27,53,113,53,-12.50,-33.58,-3.86,USA,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,34264,11.6,30.77,6.73,12.59
,REGIONS FINANCIAL CORP,RF,USA,12.195,6.86,21.77,15.9,17.8,-1.2,18.38,-11.6,-2.51,-3,9.40,11.03,11.49,9,19,13,19,11.33,10.22,12.63,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,20835,-2.8,10.62,7.60,9.60
,AMETEK INC,AME,USA,12.153,1.21,3.25,4.2,9.0,-8.4,2.06,-5.2,-2.27,-6,51.60,61.81,9.25,10,12,10,12,20.16,18.56,21.78,USA,Not Available,Capital Goods,Electrical Equipment,Industrials,Electrical Components & Equipment,NA,NA,1476,-1.2,56.86,45.33,53.59
,ARCELORMITTAL SA,MT,USA,12.133,1.79,21.63,33.3,108.8,24.0,18.33,-13.0,-28.93,62,5.59,2.83,38.29,2,57,62,57,-44.72,25.41,-0.94,NLD,Not Available,Materials,Metals & Mining,Materials,Steel,NA,NA,15627,-2.7,9.06,2.40,3.22
,NATIONAL BANK CANADA,NA.,CAN,12.024,1.44,6.50,8.4,19.0,4.9,5.73,0.9,-8.32,10,45.14,44.21,9.12,0,20,10,20,9.79,9.46,8.84,CAN,Not Available,Banks,Banks,Financials,Diversified Banks,NA,NA,1615,-0.7,49.67,36.11,40.31
,XILINX INC,XLNX,USA,11.996,-0.30,-0.93,-2.4,-3.9,-2.7,-3.67,14.0,6.96,-3,46.95,55.53,6.60,7,9,7,15,23.13,21.08,17.74,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductors,NA,NA,2624,-2.8,50.27,40.07,43.29
,CHURCH & DWIGHT INC,CHD,USA,11.964,-2.00,-2.21,0.6,13.5,4.8,-1.78,8.9,9.62,7,92.06,54.32,2.18,2,14,2,14,26.23,24.26,27.12,USA,Not Available,Household & Personal Products,Household Products,Consumer Staples,Household Products,NA,NA,937,0.4,94.11,78.93,84.88
,MICRON TECHNOLOGY INC,MU,USA,11.936,-0.28,-0.56,1.5,-3.7,-38.2,-3.35,-41.9,-63.49,-26,11.51,29.61,60.30,44,13,152,13,88.54,13.01,5.23,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductors,NA,NA,22783,-2.8,28.99,10.02,14.16
,MACERICH CO,MAC,USA,11.895,-2.76,-3.20,-2.2,-2.4,-8.7,-3.75,-0.8,-7.71,-3,77.04,86.52,9.09,10,2,10,4,18.84,17.47,26.20,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Retail REIT's,NA,NA,1250,-0.6,84.74,73.62,80.69
,NEWELL BRANDS INC,NWL,USA,11.861,0.07,1.19,3.2,20.0,3.3,-2.59,6.8,12.19,2,44.39,40.69,2.53,3,22,3,22,16.88,15.25,45.92,USA,Not Available,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,Housewares & Specialties,NA,NA,5957,-3.7,45.54,34.79,44.08
,SYMANTEC CORP,SYMC,USA,11.852,-0.17,-0.77,-3.7,-7.5,-12.7,-2.17,-21.9,-27.00,-13,18.04,19.85,29.34,16,8,42,8,17.02,16.11,20.20,USA,Not Available,Software & Services,Software,Information Technology,Systems Software,NA,NA,8140,-1.4,25.53,16.62,25.66
,AGRIUM INC,AGU,USA,11.840,2.88,-1.75,-3.9,-2.0,-10.5,-2.69,-14.9,-18.14,-4,85.80,78.00,21.10,15,4,27,4,13.97,12.26,12.80,CAN,Not Available,Materials,Chemicals,Materials,Fertilizers & Agricultural Chemicals,NA,NA,1001,-1.0,108.74,82.00,89.34
,MCCORMICK & CO INC,MKC,USA,11.812,-3.47,-8.27,-4.7,12.3,7.7,-8.72,14.9,20.99,7,93.06,66.77,7.43,8,12,8,18,24.82,22.73,27.25,USA,Not Available,"Food, Beverage & Tobacco",Food Products,Consumer Staples,Packaged Foods & Meats,NA,NA,926,-0.5,100.53,76.16,85.56
,KIMCO REALTY CORP,KIM,USA,11.812,-1.50,0.14,1.5,6.2,7.2,-1.43,16.2,10.97,8,28.57,45.68,0.28,0,12,0,22,17.97,17.42,13.16,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Retail REIT's,NA,NA,2666,-1.6,28.65,22.28,26.46
,AGRIUM INC,AGU.,CAN,11.803,1.59,-4.26,-8.0,-12.2,-13.9,-5.30,-17.3,-14.68,-15,108.38,94.25,21.34,22,1,27,1,13.92,12.22,12.80,CAN,Not Available,Materials,Chemicals,Materials,Fertilizers & Agricultural Chemicals,NA,NA,380,-1.1,137.78,107.41,123.67
,ROCKWELL COLLINS INC,COL,USA,11.775,-4.32,-1.64,-1.4,6.6,3.6,-3.00,5.3,-7.96,-2,89.75,91.08,8.62,5,10,9,10,16.32,15.34,17.58,USA,Not Available,Capital Goods,Aerospace & Defense,Industrials,Aerospace & Defense,NA,NA,881,-1.4,98.22,80.55,92.30
,COCA-COLA ENTERPRISES INC,CCE,USA,11.744,-3.43,-1.35,4.5,14.3,0.6,0.68,15.5,14.16,4,51.66,26.54,3.75,4,12,4,16,19.28,18.19,19.01,USA,Not Available,"Food, Beverage & Tobacco",Beverages,Consumer Staples,Soft Drinks,NA,NA,1860,2.1,53.67,43.16,49.24
,SERVICENOW INC,NOW,USA,11.683,15.53,13.35,18.5,-4.6,-7.3,17.86,-8.2,-3.92,-16,72.66,33.89,19.26,24,31,24,31,117.19,71.94,-68.16,USA,NA (USA),Software & Services,Software,Information Technology,Systems Software,NA,NA,2929,4.0,89.99,50.08,86.56
,HOST HOTELS & RESORTS INC,HST,USA,11.637,-5.37,0.52,-5.2,11.2,-7.3,-4.48,-22.3,-25.86,-1,15.51,18.93,26.84,13,15,37,15,9.29,8.86,20.73,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Hotel & Resort REITs,NA,NA,9910,-5.0,21.20,13.16,15.34
,COACH INC,COH,USA,11.625,3.34,3.36,4.1,24.2,33.7,-0.59,32.2,-5.56,24,41.86,31.95,0.00,0,30,0,32,22.03,19.84,22.42,USA,Not Available,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NA,NA,4361,-3.8,41.86,28.48,32.73
,D R HORTON INC,DHI,USA,11.613,-0.73,2.10,5.9,12.4,0.0,2.43,16.5,17.20,-3,31.41,36.67,4.79,5,23,5,23,13.20,11.76,15.62,USA,Not Available,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,Homebuilding,NA,NA,4828,0.3,32.99,24.21,32.03
,ADVANCE AUTO PARTS INC,AAP,USA,11.604,-1.73,1.47,-2.1,9.7,-17.5,-1.26,-5.9,6.59,6,158.28,241.28,20.35,26,11,26,11,17.85,15.83,23.33,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Automotive Retail,NA,NA,848,-2.7,198.72,140.77,150.51
,KKR & CO LP,KKR,USA,11.539,9.29,14.48,7.5,3.7,-16.0,4.11,-38.1,-36.13,-6,14.52,1.41,39.88,31,18,66,18,17.49,6.13,14.30,USA,NA (USA),Diversified Financials,Capital Markets,Financials,Asset Management & Custody Banks,NA,NA,3366,-9.1,24.15,11.94,15.59
,FIRST DATA CORP,FDC,USA,11.510,-0.08,4.84,8.2,-9.1,-20.0,2.77,NA,NA,-21,12.80,10.67,25.84,35,26,35,26,9.77,8.37,-9.71,USA,Not Available,Software & Services,IT Services,Information Technology,Data Processing & Outsourced Services,NA,NA,3966,-2.0,17.26,9.44,16.02
,CREDICORP LTD,BAP,USA,11.425,2.55,13.38,14.9,56.4,24.7,11.28,8.1,-5.39,45,143.73,138.95,6.67,0,39,7,39,12.43,11.59,5.33,PER,Not Available,Banks,Banks,Financials,Diversified Banks,NA,NA,459,-1.9,154.00,87.51,160.18
,EASTMAN CHEMICAL CO,EMN,USA,11.361,2.55,6.38,5.1,22.3,5.1,3.91,4.1,1.42,12,76.89,83.47,8.19,0,21,9,21,10.98,9.86,11.82,USA,Not Available,Materials,Chemicals,Materials,Diversified Chemicals,NA,NA,1342,-2.3,83.75,60.39,67.51
,AMEREN CORP,AEE,USA,11.356,-4.47,-4.57,-5.5,8.4,5.8,-7.89,20.8,10.00,9,46.81,58.99,7.38,8,11,8,19,18.72,16.72,18.09,USA,Not Available,Utilities,Multi-Utilities,Utilities,Multi-Utilities,NA,NA,1953,-3.5,50.54,37.73,43.23
,POWER CORP CANADA,POW.,CAN,11.230,2.75,4.66,4.2,9.7,4.4,3.75,0.0,-7.85,4,30.72,33.34,8.30,2,11,9,12,10.17,9.31,7.50,CAN,Not Available,Insurance,Insurance,Financials,Life & Health Insurance,NA,NA,690,-0.9,33.50,27.15,28.94
,KLA-TENCOR CORP,KLAC,USA,11.183,-0.87,-0.24,1.6,10.5,10.0,-1.57,40.3,22.09,4,71.84,68.52,1.66,2,11,2,34,18.81,16.04,30.69,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductor Equipment,NA,NA,1455,-1.3,73.05,47.54,69.35
,ACUITY BRANDS INC,AYI,USA,11.161,-0.26,2.36,19.1,28.3,22.5,14.64,33.4,52.64,7,256.48,304.54,0.08,0,30,0,34,32.26,27.17,45.58,USA,Not Available,Capital Goods,Electrical Equipment,Industrials,Electrical Components & Equipment,NA,NA,520,12.0,256.69,170.36,233.80
,NORWEGIAN CRUISE LINE HLDGS,NCLH,USA,11.129,-8.33,-9.28,-4.7,1.4,-21.8,-10.75,-17.2,-5.35,-17,48.85,74.43,23.22,30,19,30,19,12.92,9.77,31.01,USA,NA (USA),Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",NA,NA,2263,-1.6,63.62,39.33,58.60
,PEMBINA PIPELINE CORP,PPL.,CAN,11.121,6.31,8.14,11.9,23.8,11.1,10.00,0.0,-12.46,22,37.78,21.89,11.31,0,26,13,26,29.87,23.32,29.56,CAN,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Storage & Transportation,NA,NA,1046,1.7,42.60,28.02,30.15
,WESTON (GEORGE) LTD,WN.,CAN,11.057,-1.38,-0.61,-4.6,4.6,-2.7,-4.66,3.8,8.14,3,109.77,76.11,5.40,6,6,6,9,17.29,15.67,28.29,CAN,Not Available,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,Food Retail,NA,NA,112,-4.1,116.03,99.51,106.94
,NATIONAL OILWELL VARCO INC,NOV,USA,11.036,5.74,0.55,-6.0,-6.3,-24.6,-0.88,-30.7,-46.00,-15,29.37,29.62,46.34,35,6,86,6,-61.19,979.00,-16.83,USA,Not Available,Energy,Energy Equipment & Services,Energy,Oil & Gas Equipment & Services,NA,NA,7041,-1.4,54.73,27.55,33.49
,LINEAR TECHNOLOGY CORP,LLTC,USA,11.005,3.20,4.72,4.8,11.1,0.8,3.07,15.3,0.61,7,45.96,59.18,3.95,1,16,4,16,22.87,21.18,19.94,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductors,NA,NA,2603,-1.6,47.85,38.55,42.47
,HYDRO ONE LTD,H.,CAN,10.983,0.04,-0.72,-1.0,4.9,NA,-4.14,NA,NA,4,23.39,27.01,4.14,4,7,4,7,19.99,18.71,19.22,CAN,NA (CAN),Utilities,Electric Utilities,Utilities,Electric Utilities,NA,NA,474,-3.4,24.40,21.75,22.29
,MARTIN MARIETTA MATERIALS,MLM,USA,10.978,3.00,2.66,11.0,38.0,11.6,5.28,8.1,23.15,20,170.25,147.30,2.73,0,28,3,28,25.37,18.70,31.69,USA,Not Available,Materials,Construction Materials,Materials,Construction Materials,NA,NA,782,2.5,175.03,123.05,136.58
,HANESBRANDS INC,HBI,USA,10.974,2.66,5.00,1.4,-2.4,5.5,0.42,-15.4,-11.39,-1,28.02,42.19,18.43,17,11,23,11,14.79,13.03,27.50,USA,Not Available,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NA,NA,3893,-4.4,34.35,24.96,29.43
,MATTEL INC,MAT,USA,10.966,-5.13,-0.87,-1.0,22.0,29.4,-6.54,38.0,6.03,17,32.28,23.83,5.78,6,28,6,38,23.06,17.83,25.16,USA,Not Available,Consumer Durables & Apparel,Leisure Products,Consumer Discretionary,Leisure Products,NA,NA,5715,-5.7,34.26,19.93,27.17
,CMS ENERGY CORP,CMS,USA,10.940,-4.57,-4.94,-4.9,8.5,7.9,-7.16,20.3,12.77,11,39.47,28.31,7.59,8,13,8,19,19.54,18.11,18.99,USA,Not Available,Utilities,Multi-Utilities,Utilities,Multi-Utilities,NA,NA,2560,-2.3,42.71,31.78,36.08
,HASBRO INC,HAS,USA,10.936,6.09,11.01,13.1,19.9,10.9,10.41,9.8,22.09,30,87.63,93.91,0.00,0,25,0,25,21.61,19.58,18.66,USA,Not Available,Consumer Durables & Apparel,Leisure Products,Consumer Discretionary,Leisure Products,NA,NA,1363,-0.5,87.63,65.83,67.36
,TEXTRON INC,TXT,USA,10.901,5.38,8.45,10.0,6.2,1.9,8.42,-3.2,-10.02,-7,39.75,67.12,14.74,10,19,17,19,14.56,13.25,16.67,USA,Not Available,Capital Goods,Aerospace & Defense,Industrials,Aerospace & Defense,NA,NA,2815,0.0,46.62,32.08,42.01
,WATERS CORP,WAT,USA,10.863,1.72,5.19,6.4,8.6,11.2,3.55,5.7,11.82,3,133.34,99.59,3.47,4,13,4,13,21.17,19.39,23.61,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Health Care,Life Sciences Tools & Services,NA,NA,543,-1.6,138.14,115.47,134.58
,C H ROBINSON WORLDWIDE INC,CHRW,USA,10.861,1.43,3.79,1.1,16.1,2.4,1.24,15.9,5.53,18,75.71,122.47,0.00,0,18,0,18,20.03,18.61,17.62,USA,Not Available,Transportation,Air Freight & Logistics,Industrials,Air Freight & Logistics,NA,NA,1467,-2.5,75.71,61.73,62.02
,LINCOLN NATIONAL CORP,LNC,USA,10.851,8.94,18.18,12.9,12.0,-15.3,11.38,-23.5,-22.64,-11,44.50,82.56,27.31,28,27,38,27,6.95,6.31,10.93,USA,Not Available,Insurance,Insurance,Financials,Life & Health Insurance,NA,NA,2630,-5.8,61.22,32.65,50.26
,EXTRA SPACE STORAGE INC,EXR,USA,10.825,-4.65,-8.10,-4.5,-1.5,6.5,-8.03,21.2,27.20,-2,87.21,62.70,6.81,7,11,7,25,23.51,21.07,55.83,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Specialized REIT's,NA,NA,1124,0.1,93.58,65.64,88.21
,QUEST DIAGNOSTICS INC,DGX,USA,10.825,1.14,4.08,7.9,14.2,16.1,3.76,2.6,-0.67,7,75.70,82.11,4.90,0,18,5,18,14.87,14.03,14.46,USA,Not Available,Health Care Equipment & Services,Health Care Providers & Services,Health Care,Health Care  Services,NA,NA,979,-0.3,79.60,61.90,71.14
,CARMAX INC,KMX,USA,10.801,-0.84,4.39,9.0,16.1,-8.3,2.84,-15.8,-23.94,0,55.47,77.83,24.74,7,21,33,21,16.68,15.11,17.58,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Automotive Retail,NA,NA,2925,-1.5,73.70,43.63,53.97
,BEST BUY CO INC,BBY,USA,10.733,2.53,10.33,6.2,21.8,-5.6,3.42,2.3,-6.13,11,33.15,46.05,12.79,7,18,15,18,11.43,10.64,13.07,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Computer & Electronics Retail,NA,NA,4701,-6.3,38.01,27.11,30.45
,MAXIM INTEGRATED PRODUCTS,MXIM,USA,10.726,2.05,1.80,4.7,15.9,-1.7,1.91,11.1,13.82,-1,37.45,33.07,8.61,9,17,9,17,22.98,18.96,52.05,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductors,NA,NA,2090,0.1,40.98,31.27,38.00
,HOLOGIC INC,HOLX,USA,10.689,3.51,5.85,9.0,6.3,1.3,8.21,-1.2,10.17,-4,37.70,31.16,11.19,7,14,13,14,19.95,18.04,82.32,USA,Not Available,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,3763,2.2,42.45,32.60,38.69
,BALL CORP,BLL,USA,10.680,4.93,7.12,8.0,10.3,11.8,5.91,13.2,1.72,5,75.06,56.81,1.03,1,13,1,16,20.29,18.31,35.48,USA,Not Available,Materials,Containers & Packaging,Materials,Metal & Glass Containers,NA,NA,1352,-1.1,75.84,62.96,72.73
,SL GREEN REALTY CORP,SLG,USA,10.666,4.76,8.58,11.6,3.1,-10.6,8.89,-7.0,-18.30,-6,106.59,41.84,13.85,12,24,16,24,15.36,14.62,43.96,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Office REIT's,NA,NA,1170,0.3,123.72,81.01,112.98
,FEDERAL REALTY INVESTMENT TR,FRT,USA,10.664,-3.00,-3.39,-1.0,0.4,5.5,-3.99,12.2,7.41,3,153.46,109.78,2.31,2,8,2,18,26.97,24.81,48.06,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Retail REIT's,NA,NA,695,-0.6,157.09,126.27,146.10
,XL GROUP PLC,XL,USA,10.587,-1.32,0.48,-2.0,1.6,-7.7,-3.42,-5.0,-5.03,-9,35.92,41.95,10.60,11,5,12,5,11.80,9.15,9.28,USA,Not Available,Insurance,Insurance,Financials,Property & Casualty Insurance,NA,NA,1992,-3.9,40.18,34.28,39.18
,NASDAQ INC,NDAQ,USA,10.584,-0.70,0.53,0.0,10.8,9.0,-3.18,23.3,31.75,11,64.41,63.12,2.54,3,15,3,24,17.18,15.34,22.72,USA,Not Available,Diversified Financials,Diversified Financial Services,Financials,Specialized Finance,NA,NA,1326,-3.7,66.09,49.05,58.17
,EQT CORP,EQT,USA,10.574,3.16,1.92,6.1,18.0,-1.4,2.59,-7.8,-20.93,32,69.31,54.99,23.71,0,29,31,29,-61.61,"6,931.00",93.09,USA,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,2046,0.7,90.85,48.92,52.13
,CINCINNATI FINANCIAL CORP,CINF,USA,10.574,-1.96,-0.09,-0.2,17.5,9.4,-2.08,21.7,22.89,9,64.50,46.33,2.21,2,15,2,22,22.40,22.63,15.29,USA,Not Available,Insurance,Insurance,Financials,Property & Casualty Insurance,NA,NA,750,-2.0,65.96,50.53,59.17
,CIMAREX ENERGY CO,XEC,USA,10.550,3.42,7.07,13.8,28.9,-7.0,11.27,5.4,-10.48,19,111.26,135.43,9.52,6,26,11,26,-209.92,77.26,-3.45,USA,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,1391,3.9,122.96,82.32,89.38
,CELANESE CORP,CE,USA,10.527,4.29,7.91,11.3,18.3,4.1,8.48,15.7,9.76,7,71.40,69.21,3.15,1,20,3,20,10.87,10.02,33.17,USA,Not Available,Materials,Chemicals,Materials,Specialty Chemicals,NA,NA,944,0.5,73.72,57.31,67.33
,PENTAIR PLC,PNR,USA,10.521,3.94,11.20,8.8,29.9,2.7,6.97,-5.9,-6.89,15,58.30,37.16,14.19,0,24,17,24,14.32,13.27,-137.58,USA,Not Available,Capital Goods,Machinery,Industrials,Industrial Machinery,NA,NA,1439,-3.8,67.94,44.10,49.53
,FRANCO-NEVADA CORP,FNV,USA,10.506,-1.18,2.53,8.8,57.3,25.7,9.37,63.7,35.62,40,66.47,37.51,1.64,2,36,2,39,97.75,83.61,285.94,CAN,NA (USA),Materials,Metals & Mining,Materials,Gold,NA,NA,1306,6.7,67.58,40.39,45.75
,KEYCORP,KEY,USA,10.505,7.52,17.35,12.4,11.1,-7.0,14.68,-16.2,-11.60,-5,12.57,15.17,18.22,7,17,22,17,11.53,9.38,12.44,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,14452,-2.3,15.37,10.49,13.19
,WESTROCK CO,WRK,USA,10.486,5.49,9.55,5.7,7.9,-23.7,3.93,-30.8,-33.49,-10,40.80,38.98,38.83,32,24,63,24,15.51,14.12,15.36,USA,Not Available,Materials,Containers & Packaging,Materials,Paper Packaging,NA,NA,2271,-5.1,66.70,31.03,45.62
,KANSAS CITY SOUTHERN,KSU,USA,10.476,7.39,11.78,15.6,45.7,14.0,14.45,5.6,-7.77,34,97.02,83.38,6.44,1,31,7,31,20.91,18.62,16.93,USA,Not Available,Transportation,Road & Rail,Industrials,Railroads,NA,NA,1566,2.4,103.70,67.41,74.67
,FRANCO-NEVADA CORP,FNV.,CAN,10.465,-2.43,-0.05,4.4,40.9,21.0,6.77,59.1,41.12,28,83.90,43.27,3.39,4,28,4,37,97.37,83.28,285.92,CAN,NA (CAN),Materials,Metals & Mining,Materials,Gold,NA,NA,995,6.8,86.84,53.10,63.30
,MASCO CORP,MAS,USA,10.437,0.59,2.33,5.1,27.0,17.8,1.34,38.9,41.05,15,31.58,18.28,2.74,3,23,3,28,21.41,17.54,27.21,USA,Not Available,Capital Goods,Building Products,Industrials,Building Products,NA,NA,4138,-1.0,32.47,22.86,28.30
,STERICYCLE INC,SRCL,USA,10.403,-1.15,-3.29,-0.1,5.1,3.1,-2.86,-6.7,-9.46,2,122.60,96.76,17.98,5,13,22,13,23.22,20.61,39.93,USA,Not Available,Commercial  & Professional Services,Commercial Services & Supplies,Industrials,Environmental & Facilities Services,NA,NA,885,0.4,149.48,106.92,120.60
